FeedbackID,CustomerID,FeedbackDate,Rating,Comments,Region
FB-01840,CUST-2660,2023-10-19,4,Delivery was on time and product works perfectly.,CENTRAL
FB-01961,CUST-2465,2023-10-19,4,Love the product quality. The team was very professional.,CENTRAL
FB-00300,CUST-2026,2023-10-20,3,Average experience. Nothing stood out positively or negatively.,NORTH
FB-00430,CUST-2097,2023-10-20,4,Great experience from order to delivery. Highly recommend.,SOUTH
FB-00529,CUST-2077,2023-10-20,4,Excellent service and fast delivery. Very happy with my purchase.,SOUTH
FB-00593,CUST-1149,2023-10-20,4,Excellent service and fast delivery. Very happy with my purchase.,SOUTH
FB-00679,CUST-1729,2023-10-20,5,Delivery was on time and product works perfectly.,SOUTH
FB-00819,CUST-2242,2023-10-20,2,The delivery was extremely slow and the product arrived damaged. I am reconsidering my options.,EAST
FB-00976,CUST-2812,2023-10-20,4,Quick shipping and well-packaged. Exactly as described.,EAST
FB-01001,CUST-2616,2023-10-20,4,Quick shipping and well-packaged. Exactly as described.,EAST
FB-01307,CUST-1676,2023-10-20,3,Customer service was adequate. Issue resolved eventually.,WEST
FB-01419,CUST-2888,2023-10-20,4,Amazing value for money. Would definitely recommend to a friend.,WEST
FB-01571,CUST-2668,2023-10-20,3,Acceptable quality for the price. Delivery was average.,WEST
FB-01758,CUST-2223,2023-10-20,4,Quick shipping and well-packaged. Exactly as described.,CENTRAL
FB-01954,CUST-1972,2023-10-20,5,Product quality exceeded my expectations. Will buy again.,CENTRAL
FB-00214,CUST-2599,2023-10-21,1,Long delivery time and no tracking updates. Unacceptable.,NORTH
FB-00287,CUST-2850,2023-10-21,3,Product works as expected. No major complaints.,NORTH
FB-00419,CUST-1543,2023-10-21,5,Delivery was on time and product works perfectly.,SOUTH
FB-00459,CUST-1959,2023-10-21,4,Outstanding customer service resolved my query in minutes.,SOUTH
FB-00533,CUST-2785,2023-10-21,5,Product quality exceeded my expectations. Will buy again.,SOUTH
FB-00577,CUST-2981,2023-10-21,4,Quick shipping and well-packaged. Exactly as described.,SOUTH
FB-00633,CUST-2297,2023-10-21,3,Acceptable quality for the price. Delivery was average.,SOUTH
FB-00750,CUST-1895,2023-10-21,5,Love the product quality. The team was very professional.,SOUTH
FB-00766,CUST-2687,2023-10-21,5,Delivery was on time and product works perfectly.,SOUTH
FB-00805,CUST-2155,2023-10-21,2,Product quality is below expectations. Disappointed.,EAST
FB-00835,CUST-2036,2023-10-21,5,Love the product quality. The team was very professional.,EAST
FB-00909,CUST-2811,2023-10-21,2,Wrong item was delivered and the return process is a nightmare.,EAST
FB-01004,CUST-2292,2023-10-21,1,Very poor customer service. Waited 3 days for a response.,EAST
FB-01107,CUST-1689,2023-10-21,3,Acceptable quality for the price. Delivery was average.,EAST
FB-01134,CUST-1684,2023-10-21,4,Outstanding customer service resolved my query in minutes.,EAST
FB-01155,CUST-2498,2023-10-21,5,Product quality exceeded my expectations. Will buy again.,EAST
FB-01250,CUST-1712,2023-10-21,4,Excellent service and fast delivery. Very happy with my purchase.,WEST
FB-01467,CUST-2583,2023-10-21,5,Delivery was on time and product works perfectly.,WEST
FB-01509,CUST-1961,2023-10-21,5,Delivery was on time and product works perfectly.,WEST
FB-01737,CUST-1569,2023-10-21,5,Product quality exceeded my expectations. Will buy again.,CENTRAL
FB-01806,CUST-2592,2023-10-21,2,Long delivery time and no tracking updates. Unacceptable.,CENTRAL
FB-01841,CUST-2410,2023-10-21,3,Acceptable quality for the price. Delivery was average.,CENTRAL
FB-01928,CUST-1559,2023-10-21,5,Great experience from order to delivery. Highly recommend.,CENTRAL
FB-00105,CUST-2413,2023-10-22,1,Long delivery time and no tracking updates. Unacceptable.,NORTH
FB-00181,CUST-2124,2023-10-22,4,Excellent service and fast delivery. Very happy with my purchase.,NORTH
FB-00541,CUST-1405,2023-10-22,4,Excellent service and fast delivery. Very happy with my purchase.,SOUTH
FB-00921,CUST-2545,2023-10-22,3,Good product but the ordering process was confusing.,EAST
FB-01011,CUST-1822,2023-10-22,4,Delivery was on time and product works perfectly.,EAST
FB-01044,CUST-2925,2023-10-22,3,Acceptable quality for the price. Delivery was average.,EAST
FB-01098,CUST-2633,2023-10-22,2,Delivery was extremely slow and the product arrived damaged.,EAST
FB-01100,CUST-1798,2023-10-22,4,Great experience from order to delivery. Highly recommend.,EAST
FB-01118,CUST-2583,2023-10-22,2,Long delivery time and no tracking updates. Unacceptable.,EAST
FB-01391,CUST-1602,2023-10-22,5,Outstanding customer service resolved my query in minutes.,WEST
FB-01398,CUST-2703,2023-10-22,5,Love the product quality. The team was very professional.,WEST
FB-01588,CUST-2000,2023-10-22,2,Delivery was extremely slow and the product arrived damaged.,WEST
FB-00169,CUST-2516,2023-10-23,1,Long delivery time and no tracking updates. Unacceptable.,NORTH
FB-00183,CUST-2214,2023-10-23,2,Delivery was extremely slow and the product arrived damaged.,NORTH
FB-00212,CUST-1809,2023-10-23,3,Good product but the ordering process was confusing.,NORTH
FB-00235,CUST-2216,2023-10-23,3,Delivery was slightly delayed but product is fine.,NORTH
FB-00369,CUST-2603,2023-10-23,3,Delivery was slightly delayed but product is fine.,NORTH
FB-00531,CUST-1309,2023-10-23,2,I have been a loyal customer for 5 years but reconsidering my options after this experience.,SOUTH
FB-00815,CUST-1318,2023-10-23,4,Great experience from order to delivery. Highly recommend.,EAST
FB-00846,CUST-1958,2023-10-23,2,Wrong item was delivered and the return process is a nightmare.,EAST
FB-01028,CUST-1591,2023-10-23,4,Amazing value for money. Would definitely recommend to a friend.,EAST
FB-01290,CUST-1984,2023-10-23,4,Product quality exceeded my expectations. Will buy again.,WEST
FB-01295,CUST-2469,2023-10-23,5,Outstanding customer service resolved my query in minutes.,WEST
FB-01434,CUST-2568,2023-10-23,4,Amazing value for money. Would definitely recommend to a friend.,WEST
FB-01476,CUST-1318,2023-10-23,5,Outstanding customer service resolved my query in minutes.,WEST
FB-01520,CUST-1884,2023-10-23,5,Great experience from order to delivery. Highly recommend.,WEST
FB-01757,CUST-2344,2023-10-23,4,Delivery was on time and product works perfectly.,CENTRAL
FB-01836,CUST-2208,2023-10-23,1,Product stopped working after one week. Very frustrated.,CENTRAL
FB-01843,CUST-2652,2023-10-23,4,Love the product quality. The team was very professional.,CENTRAL
FB-00050,CUST-1803,2023-10-24,1,The delivery was extremely slow and the product arrived damaged. I am reconsidering my options.,NORTH
FB-00108,CUST-1233,2023-10-24,4,Great experience from order to delivery. Highly recommend.,NORTH
FB-00153,CUST-1788,2023-10-24,3,Product works as expected. No major complaints.,NORTH
FB-00198,CUST-1949,2023-10-24,4,Product quality exceeded my expectations. Will buy again.,NORTH
FB-00232,CUST-1567,2023-10-24,3,Product works as expected. No major complaints.,NORTH
FB-00244,CUST-1562,2023-10-24,4,Quick shipping and well-packaged. Exactly as described.,NORTH
FB-00349,CUST-2196,2023-10-24,3,Average experience. Nothing stood out positively or negatively.,NORTH
FB-00444,CUST-1734,2023-10-24,4,Amazing value for money. Would definitely recommend to a friend.,SOUTH
FB-00535,CUST-1712,2023-10-24,4,Love the product quality. The team was very professional.,SOUTH
FB-00621,CUST-1895,2023-10-24,3,Product works as expected. No major complaints.,SOUTH
FB-00751,CUST-2033,2023-10-24,4,Amazing value for money. Would definitely recommend to a friend.,SOUTH
FB-00758,CUST-2643,2023-10-24,3,Average experience. Nothing stood out positively or negatively.,SOUTH
FB-00802,CUST-1315,2023-10-24,4,Delivery was on time and product works perfectly.,EAST
FB-00881,CUST-1992,2023-10-24,1,Very poor customer service. Waited 3 days for a response.,EAST
FB-00945,CUST-2124,2023-10-24,4,Excellent service and fast delivery. Very happy with my purchase.,EAST
FB-01239,CUST-1385,2023-10-24,2,Packaging was terrible and product was scratched on arrival.,WEST
FB-01626,CUST-1386,2023-10-24,5,Amazing value for money. Would definitely recommend to a friend.,CENTRAL
FB-01797,CUST-2300,2023-10-24,3,Acceptable quality for the price. Delivery was average.,CENTRAL
FB-01920,CUST-1810,2023-10-24,4,Product quality exceeded my expectations. Will buy again.,CENTRAL
FB-00175,CUST-1250,2023-10-25,2,Long delivery time and no tracking updates. Unacceptable.,NORTH
FB-00348,CUST-2231,2023-10-25,5,Quick shipping and well-packaged. Exactly as described.,NORTH
FB-00435,CUST-1274,2023-10-25,4,Love the product quality. The team was very professional.,SOUTH
FB-00563,CUST-2357,2023-10-25,4,Quick shipping and well-packaged. Exactly as described.,SOUTH
FB-00752,CUST-1970,2023-10-25,4,Product quality exceeded my expectations. Will buy again.,SOUTH
FB-00949,CUST-2693,2023-10-25,3,Product is okay. Delivery took a bit longer than expected.,EAST
FB-00960,CUST-2950,2023-10-25,4,Product quality exceeded my expectations. Will buy again.,EAST
FB-00981,CUST-2766,2023-10-25,5,Great experience from order to delivery. Highly recommend.,EAST
FB-01429,CUST-1132,2023-10-25,4,Outstanding customer service resolved my query in minutes.,WEST
FB-01462,CUST-1825,2023-10-25,4,Excellent service and fast delivery. Very happy with my purchase.,WEST
FB-01475,CUST-2778,2023-10-25,2,The delivery was extremely slow and the product arrived damaged. I am reconsidering my options.,WEST
FB-01688,CUST-2413,2023-10-25,4,Delivery was on time and product works perfectly.,CENTRAL
FB-00072,CUST-1921,2023-10-26,4,Love the product quality. The team was very professional.,NORTH
FB-00093,CUST-2253,2023-10-26,1,The delivery was extremely slow and the product arrived damaged. I am reconsidering my options.,NORTH
FB-00468,CUST-1608,2023-10-26,3,Delivery was slightly delayed but product is fine.,SOUTH
FB-00604,CUST-1064,2023-10-26,4,Product quality exceeded my expectations. Will buy again.,SOUTH
FB-00698,CUST-2213,2023-10-26,4,Outstanding customer service resolved my query in minutes.,SOUTH
FB-00792,CUST-2505,2023-10-26,4,Product quality exceeded my expectations. Will buy again.,SOUTH
FB-00927,CUST-2622,2023-10-26,2,The delivery was extremely slow and the product arrived damaged. I am reconsidering my options.,EAST
FB-01148,CUST-1503,2023-10-26,5,Quick shipping and well-packaged. Exactly as described.,EAST
FB-01248,CUST-2515,2023-10-26,2,The delivery was extremely slow and the product arrived damaged. I am reconsidering my options.,WEST
FB-01384,CUST-1224,2023-10-26,1,Customer service was unhelpful and rude.,WEST
FB-01615,CUST-1876,2023-10-26,4,Amazing value for money. Would definitely recommend to a friend.,CENTRAL
FB-01767,CUST-2644,2023-10-26,4,Outstanding customer service resolved my query in minutes.,CENTRAL
FB-01838,CUST-2256,2023-10-26,3,Product works as expected. No major complaints.,CENTRAL
FB-00437,CUST-2421,2023-10-27,5,Love the product quality. The team was very professional.,SOUTH
FB-00486,CUST-2229,2023-10-27,4,Great experience from order to delivery. Highly recommend.,SOUTH
FB-01168,CUST-1761,2023-10-27,3,Product is okay. Delivery took a bit longer than expected.,EAST
FB-01272,CUST-1961,2023-10-27,1,Wrong item was delivered and the return process is a nightmare.,WEST
FB-01471,CUST-1051,2023-10-27,5,Love the product quality. The team was very professional.,WEST
FB-01506,CUST-1805,2023-10-27,2,Product stopped working after one week. Very frustrated.,WEST
FB-01575,CUST-1527,2023-10-27,4,Outstanding customer service resolved my query in minutes.,WEST
FB-01845,CUST-2091,2023-10-27,5,Love the product quality. The team was very professional.,CENTRAL
FB-01944,CUST-1099,2023-10-27,5,Product quality exceeded my expectations. Will buy again.,CENTRAL
FB-01963,CUST-2003,2023-10-27,4,Excellent service and fast delivery. Very happy with my purchase.,CENTRAL
FB-01985,CUST-1186,2023-10-27,5,Love the product quality. The team was very professional.,CENTRAL
FB-00028,CUST-2767,2023-10-28,4,Amazing value for money. Would definitely recommend to a friend.,NORTH
FB-00311,CUST-1524,2023-10-28,5,Quick shipping and well-packaged. Exactly as described.,NORTH
FB-00390,CUST-2546,2023-10-28,4,Excellent service and fast delivery. Very happy with my purchase.,NORTH
FB-00442,CUST-2656,2023-10-28,4,Outstanding customer service resolved my query in minutes.,SOUTH
FB-00505,CUST-2066,2023-10-28,5,Delivery was on time and product works perfectly.,SOUTH
FB-00715,CUST-2233,2023-10-28,5,Love the product quality. The team was very professional.,SOUTH
FB-00744,CUST-2189,2023-10-28,5,Great experience from order to delivery. Highly recommend.,SOUTH
FB-00786,CUST-2307,2023-10-28,4,Great experience from order to delivery. Highly recommend.,SOUTH
FB-00812,CUST-1629,2023-10-28,1,Product quality is below expectations. Disappointed.,EAST
FB-00871,CUST-1790,2023-10-28,2,I have been a loyal customer for 5 years but reconsidering my options after this experience.,EAST
FB-00891,CUST-1527,2023-10-28,4,Amazing value for money. Would definitely recommend to a friend.,EAST
FB-01030,CUST-1662,2023-10-28,4,Amazing value for money. Would definitely recommend to a friend.,EAST
FB-01297,CUST-1740,2023-10-28,4,Quick shipping and well-packaged. Exactly as described.,WEST
FB-01364,CUST-1677,2023-10-28,2,Product quality is below expectations. Disappointed.,WEST
FB-01401,CUST-2327,2023-10-28,4,Amazing value for money. Would definitely recommend to a friend.,WEST
FB-01402,CUST-2127,2023-10-28,4,Amazing value for money. Would definitely recommend to a friend.,WEST
FB-01791,CUST-1395,2023-10-28,4,Excellent service and fast delivery. Very happy with my purchase.,CENTRAL
FB-01855,CUST-2366,2023-10-28,4,Product quality exceeded my expectations. Will buy again.,CENTRAL
FB-00014,CUST-2243,2023-10-29,2,I have been a loyal customer for 5 years but reconsidering my options after this experience.,NORTH
FB-00634,CUST-2462,2023-10-29,5,Great experience from order to delivery. Highly recommend.,SOUTH
FB-00801,CUST-2445,2023-10-29,3,Product works as expected. No major complaints.,EAST
FB-01488,CUST-1824,2023-10-29,1,Wrong item was delivered and the return process is a nightmare.,WEST
FB-01744,CUST-1928,2023-10-29,3,Average experience. Nothing stood out positively or negatively.,CENTRAL
FB-01823,CUST-2735,2023-10-29,1,Long delivery time and no tracking updates. Unacceptable.,CENTRAL
FB-01832,CUST-2062,2023-10-29,4,Outstanding customer service resolved my query in minutes.,CENTRAL
FB-01872,CUST-2320,2023-10-29,3,Customer service was adequate. Issue resolved eventually.,CENTRAL
FB-01874,CUST-2212,2023-10-29,5,Great experience from order to delivery. Highly recommend.,CENTRAL
FB-01901,CUST-2789,2023-10-29,5,Love the product quality. The team was very professional.,CENTRAL
FB-00103,CUST-1766,2023-10-30,2,I have been a loyal customer for 5 years but reconsidering my options after this experience.,NORTH
FB-00111,CUST-1926,2023-10-30,4,Great experience from order to delivery. Highly recommend.,NORTH
FB-00156,CUST-2701,2023-10-30,3,Customer service was adequate. Issue resolved eventually.,NORTH
FB-00436,CUST-2215,2023-10-30,4,Excellent service and fast delivery. Very happy with my purchase.,SOUTH
FB-00521,CUST-2723,2023-10-30,4,Amazing value for money. Would definitely recommend to a friend.,SOUTH
FB-00906,CUST-2119,2023-10-30,2,Customer service was unhelpful and rude.,EAST
FB-00978,CUST-2961,2023-10-30,3,Good product but the ordering process was confusing.,EAST
FB-01081,CUST-2215,2023-10-30,1,Customer service was unhelpful and rude.,EAST
FB-01433,CUST-1648,2023-10-30,4,Love the product quality. The team was very professional.,WEST
FB-01651,CUST-1371,2023-10-30,4,Quick shipping and well-packaged. Exactly as described.,CENTRAL
FB-01666,CUST-2461,2023-10-30,2,Packaging was terrible and product was scratched on arrival.,CENTRAL
