TransactionID,SaleDate,Region,ProductID,Quantity,Revenue,CustomerID
TXN-002272,2023-10-06,SOUTH,PROD-101,5,14841.65,CUST-1644
TXN-002274,2023-10-06,SOUTH,PROD-103,5,2378.33,CUST-2543
TXN-002296,2023-10-06,SOUTH,PROD-117,3,610.63,CUST-2653
TXN-003997,2023-10-06,EAST,PROD-120,4,573.46,CUST-1533
TXN-004044,2023-10-06,EAST,PROD-117,5,1028.99,CUST-2366
TXN-004162,2023-10-06,EAST,PROD-107,3,974.81,CUST-1822
TXN-004190,2023-10-06,EAST,PROD-108,3,202.74,CUST-1327
TXN-004199,2023-10-06,EAST,PROD-105,1,695.6,CUST-2636
TXN-004207,2023-10-06,EAST,PROD-108,5,343.07,CUST-1800
TXN-004209,2023-10-06,EAST,PROD-101,5,14855.97,CUST-1780
TXN-004259,2023-10-06,EAST,PROD-105,4,2707.13,CUST-2045
TXN-004279,2023-10-06,EAST,PROD-118,1,20.94,CUST-1390
TXN-004300,2023-10-06,EAST,PROD-111,3,156.04,CUST-1501
TXN-004307,2023-10-06,EAST,PROD-115,5,798.68,CUST-2763
TXN-005501,2023-10-06,WEST,PROD-105,4,2393.67,CUST-2560
TXN-005520,2023-10-06,WEST,PROD-119,3,1109.3,CUST-1888
TXN-005539,2023-10-06,WEST,PROD-120,1,139.97,CUST-2581
TXN-005543,2023-10-06,WEST,PROD-112,2,189.87,CUST-1355
TXN-005561,2023-10-06,WEST,PROD-103,1,488.38,CUST-2220
TXN-005582,2023-10-06,WEST,PROD-101,3,9488.96,CUST-1990
TXN-005598,2023-10-06,WEST,PROD-112,4,373.4,CUST-2809
TXN-005607,2023-10-06,WEST,PROD-103,4,2134.34,CUST-2326
TXN-005611,2023-10-06,WEST,PROD-110,4,183.71,CUST-2945
TXN-005636,2023-10-06,WEST,PROD-108,3,203.48,CUST-2600
TXN-005639,2023-10-06,WEST,PROD-112,3,316.33,CUST-1758
TXN-005646,2023-10-06,WEST,PROD-103,4,2090.4,CUST-1481
TXN-005682,2023-10-06,WEST,PROD-102,1,117.64,CUST-1334
TXN-005714,2023-10-06,WEST,PROD-110,3,160.24,CUST-1669
TXN-005749,2023-10-06,WEST,PROD-106,4,324.03,CUST-1264
TXN-005784,2023-10-06,WEST,PROD-111,2,109.27,CUST-2345
TXN-005830,2023-10-06,WEST,PROD-104,1,916.91,CUST-1826
TXN-005832,2023-10-06,WEST,PROD-105,1,625.75,CUST-2231
TXN-007220,2023-10-06,CENTRAL,PROD-115,1,155.09,CUST-1175
TXN-007249,2023-10-06,CENTRAL,PROD-117,4,752.44,CUST-2634
TXN-007282,2023-10-06,CENTRAL,PROD-119,1,339.05,CUST-2976
TXN-007316,2023-10-06,CENTRAL,PROD-106,5,403.05,CUST-1497
TXN-007320,2023-10-06,CENTRAL,PROD-114,2,31.43,CUST-1953
TXN-007341,2023-10-06,CENTRAL,PROD-102,2,227.03,CUST-1092
TXN-007475,2023-10-06,CENTRAL,PROD-111,2,97.9,CUST-1796
TXN-007522,2023-10-06,CENTRAL,PROD-113,1,27.03,CUST-2366
TXN-007545,2023-10-06,CENTRAL,PROD-111,2,105.75,CUST-2093
TXN-007549,2023-10-06,CENTRAL,PROD-106,3,224.85,CUST-2260
TXN-007586,2023-10-06,CENTRAL,PROD-116,5,285.85,CUST-2561
TXN-000061,2023-10-07,NORTH,PROD-102,5,628.24,CUST-1125
TXN-000079,2023-10-07,NORTH,PROD-109,5,897.89,CUST-2855
TXN-000095,2023-10-07,NORTH,PROD-113,3,85.99,CUST-1143
TXN-000247,2023-10-07,NORTH,PROD-113,4,110.52,CUST-1782
TXN-000337,2023-10-07,NORTH,PROD-106,5,372.18,CUST-2555
TXN-000363,2023-10-07,NORTH,PROD-108,2,130.32,CUST-1606
TXN-000429,2023-10-07,NORTH,PROD-105,2,1375.48,CUST-1054
TXN-000460,2023-10-07,NORTH,PROD-119,3,955.19,CUST-1577
TXN-001784,2023-10-07,SOUTH,PROD-107,3,861.8,CUST-2013
TXN-001786,2023-10-07,SOUTH,PROD-110,2,98.35,CUST-1837
TXN-001813,2023-10-07,SOUTH,PROD-119,1,351.81,CUST-2169
TXN-001907,2023-10-07,SOUTH,PROD-103,5,2525.84,CUST-2068
TXN-001918,2023-10-07,SOUTH,PROD-112,4,367.8,CUST-2458
TXN-001946,2023-10-07,SOUTH,PROD-116,5,296.77,CUST-1247
TXN-001985,2023-10-07,SOUTH,PROD-115,1,141.64,CUST-1041
TXN-001995,2023-10-07,SOUTH,PROD-101,5,15343.32,CUST-2395
TXN-002001,2023-10-07,SOUTH,PROD-111,1,53.79,CUST-2655
TXN-002019,2023-10-07,SOUTH,PROD-104,1,812.2,CUST-2461
TXN-002029,2023-10-07,SOUTH,PROD-107,1,290.48,CUST-2368
TXN-002036,2023-10-07,SOUTH,PROD-113,2,63.89,CUST-1014
TXN-002040,2023-10-07,SOUTH,PROD-110,2,94.36,CUST-1537
TXN-002059,2023-10-07,SOUTH,PROD-115,2,293.73,CUST-1627
TXN-002087,2023-10-07,SOUTH,PROD-113,1,30.2,CUST-1386
TXN-002114,2023-10-07,SOUTH,PROD-117,1,198.48,CUST-1150
TXN-002124,2023-10-07,SOUTH,PROD-102,5,565.89,CUST-2427
TXN-002128,2023-10-07,SOUTH,PROD-103,1,492.16,CUST-1030
TXN-002148,2023-10-07,SOUTH,PROD-105,4,2446.24,CUST-1078
TXN-002175,2023-10-07,SOUTH,PROD-114,3,47.41,CUST-2540
TXN-002249,2023-10-07,SOUTH,PROD-118,4,73.52,CUST-1663
TXN-002253,2023-10-07,SOUTH,PROD-107,1,291.72,CUST-2754
TXN-002316,2023-10-07,SOUTH,PROD-101,4,12486.18,CUST-2536
TXN-003983,2023-10-07,EAST,PROD-106,2,151.48,CUST-1093
TXN-003992,2023-10-07,EAST,PROD-103,2,982.99,CUST-1891
TXN-004061,2023-10-07,EAST,PROD-107,3,844.95,CUST-2078
TXN-004066,2023-10-07,EAST,PROD-108,5,321.35,CUST-2391
TXN-004067,2023-10-07,EAST,PROD-116,2,101.95,CUST-2319
TXN-004104,2023-10-07,EAST,PROD-111,3,142.09,CUST-2768
TXN-004106,2023-10-07,EAST,PROD-108,3,214.78,CUST-1255
TXN-004119,2023-10-07,EAST,PROD-106,2,147.45,CUST-2719
TXN-004223,2023-10-07,EAST,PROD-105,3,2077.29,CUST-2253
TXN-004240,2023-10-07,EAST,PROD-117,3,609.81,CUST-1552
TXN-004269,2023-10-07,EAST,PROD-101,3,8711.84,CUST-1070
TXN-004294,2023-10-07,EAST,PROD-115,2,325.53,CUST-2343
TXN-005550,2023-10-07,WEST,PROD-120,2,315.28,CUST-1503
TXN-005551,2023-10-07,WEST,PROD-106,3,256.76,CUST-1808
TXN-005595,2023-10-07,WEST,PROD-111,3,137.38,CUST-2200
TXN-005633,2023-10-07,WEST,PROD-106,3,249.44,CUST-1085
TXN-005674,2023-10-07,WEST,PROD-119,4,1317.18,CUST-2393
TXN-005688,2023-10-07,WEST,PROD-108,4,257.03,CUST-2511
TXN-005785,2023-10-07,WEST,PROD-116,5,264.82,CUST-1829
TXN-005787,2023-10-07,WEST,PROD-106,1,79.93,CUST-2988
TXN-005854,2023-10-07,WEST,PROD-115,3,456.13,CUST-2426
TXN-005865,2023-10-07,WEST,PROD-110,3,157.83,CUST-1816
TXN-005881,2023-10-07,WEST,PROD-104,3,2804.94,CUST-2880
TXN-005894,2023-10-07,WEST,PROD-105,5,3379.04,CUST-1436
TXN-005905,2023-10-07,WEST,PROD-110,4,206.35,CUST-2239
TXN-007218,2023-10-07,CENTRAL,PROD-119,5,1887.52,CUST-1833
TXN-007225,2023-10-07,CENTRAL,PROD-108,1,74.02,CUST-1442
TXN-007247,2023-10-07,CENTRAL,PROD-119,5,1806.59,CUST-2106
TXN-007294,2023-10-07,CENTRAL,PROD-111,3,153.65,CUST-1948
TXN-007400,2023-10-07,CENTRAL,PROD-108,4,291.35,CUST-1988
TXN-007514,2023-10-07,CENTRAL,PROD-119,5,1817.83,CUST-1918
TXN-007571,2023-10-07,CENTRAL,PROD-113,4,108.25,CUST-2456
TXN-007575,2023-10-07,CENTRAL,PROD-107,1,317.78,CUST-2113
TXN-007593,2023-10-07,CENTRAL,PROD-114,1,16.48,CUST-1276
TXN-007596,2023-10-07,CENTRAL,PROD-109,2,387.13,CUST-2311
TXN-000002,2023-10-08,NORTH,PROD-105,1,672.96,CUST-2828
TXN-000014,2023-10-08,NORTH,PROD-104,4,3440.1,CUST-2302
TXN-000054,2023-10-08,NORTH,PROD-103,4,2123.17,CUST-2754
TXN-000057,2023-10-08,NORTH,PROD-106,4,319.04,CUST-1438
TXN-000069,2023-10-08,NORTH,PROD-109,4,666.81,CUST-2322
TXN-000185,2023-10-08,NORTH,PROD-117,4,792.04,CUST-1907
TXN-000189,2023-10-08,NORTH,PROD-106,5,365.96,CUST-1006
TXN-000191,2023-10-08,NORTH,PROD-110,3,156.06,CUST-1930
TXN-000200,2023-10-08,NORTH,PROD-119,5,1907.72,CUST-2567
TXN-000218,2023-10-08,NORTH,PROD-115,5,696.65,CUST-1391
TXN-000236,2023-10-08,NORTH,PROD-110,2,104.91,CUST-1889
TXN-000243,2023-10-08,NORTH,PROD-115,3,446.33,CUST-2366
TXN-000252,2023-10-08,NORTH,PROD-107,5,1425.14,CUST-2548
TXN-000266,2023-10-08,NORTH,PROD-103,4,2163.71,CUST-1619
TXN-000278,2023-10-08,NORTH,PROD-105,5,3058.34,CUST-2700
TXN-000332,2023-10-08,NORTH,PROD-114,5,73.46,CUST-1162
TXN-000387,2023-10-08,NORTH,PROD-110,1,45.47,CUST-1860
TXN-000417,2023-10-08,NORTH,PROD-112,3,292.94,CUST-2162
TXN-000453,2023-10-08,NORTH,PROD-115,1,143.01,CUST-1508
TXN-001788,2023-10-08,SOUTH,PROD-120,4,648.84,CUST-1758
TXN-001806,2023-10-08,SOUTH,PROD-106,1,79.51,CUST-1335
TXN-001867,2023-10-08,SOUTH,PROD-117,2,406.99,CUST-2403
TXN-001878,2023-10-08,SOUTH,PROD-116,3,181.26,CUST-2608
TXN-002003,2023-10-08,SOUTH,PROD-107,2,579.49,CUST-1129
TXN-002035,2023-10-08,SOUTH,PROD-116,3,175.11,CUST-1770
TXN-002050,2023-10-08,SOUTH,PROD-102,5,610.43,CUST-2750
TXN-002119,2023-10-08,SOUTH,PROD-115,2,298.23,CUST-1572
TXN-002145,2023-10-08,SOUTH,PROD-101,5,15776.77,CUST-1255
TXN-002149,2023-10-08,SOUTH,PROD-120,4,628.67,CUST-1674
TXN-002160,2023-10-08,SOUTH,PROD-114,2,30.61,CUST-1621
TXN-002220,2023-10-08,SOUTH,PROD-108,2,130.75,CUST-2934
TXN-002236,2023-10-08,SOUTH,PROD-104,4,3246.58,CUST-2746
TXN-002295,2023-10-08,SOUTH,PROD-113,1,31.69,CUST-1253
TXN-003986,2023-10-08,EAST,PROD-120,2,271.87,CUST-2487
TXN-003993,2023-10-08,EAST,PROD-106,3,250.23,CUST-2462
TXN-004026,2023-10-08,EAST,PROD-113,3,92.43,CUST-1182
TXN-004033,2023-10-08,EAST,PROD-114,5,80.29,CUST-2144
TXN-004046,2023-10-08,EAST,PROD-114,2,29.19,CUST-2486
TXN-004052,2023-10-08,EAST,PROD-112,3,302.58,CUST-1383
TXN-004057,2023-10-08,EAST,PROD-118,5,100.32,CUST-2701
TXN-004126,2023-10-08,EAST,PROD-117,5,944.03,CUST-2373
TXN-004152,2023-10-08,EAST,PROD-109,3,487.79,CUST-2015
TXN-004173,2023-10-08,EAST,PROD-115,2,310.9,CUST-2704
TXN-004217,2023-10-08,EAST,PROD-112,1,103.9,CUST-2809
TXN-004267,2023-10-08,EAST,PROD-103,2,926.21,CUST-2797
TXN-004299,2023-10-08,EAST,PROD-118,5,92.83,CUST-2837
TXN-004322,2023-10-08,EAST,PROD-113,1,31.88,CUST-2752
TXN-005498,2023-10-08,WEST,PROD-117,3,557.63,CUST-1371
TXN-005521,2023-10-08,WEST,PROD-118,1,20.15,CUST-2962
TXN-005528,2023-10-08,WEST,PROD-112,1,95.96,CUST-2582
TXN-005585,2023-10-08,WEST,PROD-106,5,407.11,CUST-2144
TXN-005699,2023-10-08,WEST,PROD-118,5,104.8,CUST-1570
TXN-005722,2023-10-08,WEST,PROD-120,1,148.68,CUST-2302
TXN-005766,2023-10-08,WEST,PROD-102,3,376.61,CUST-2156
TXN-005800,2023-10-08,WEST,PROD-106,5,407.4,CUST-1161
TXN-005806,2023-10-08,WEST,PROD-120,1,162.64,CUST-1097
TXN-005819,2023-10-08,WEST,PROD-111,4,185.25,CUST-1114
TXN-005842,2023-10-08,WEST,PROD-101,2,6298.83,CUST-1151
TXN-005890,2023-10-08,WEST,PROD-116,4,233.21,CUST-1182
TXN-005901,2023-10-08,WEST,PROD-118,3,61.79,CUST-1096
TXN-005904,2023-10-08,WEST,PROD-106,5,382.26,CUST-1284
TXN-007254,2023-10-08,CENTRAL,PROD-107,2,605.01,CUST-2038
TXN-007307,2023-10-08,CENTRAL,PROD-102,5,631.2,CUST-2471
TXN-007326,2023-10-08,CENTRAL,PROD-111,3,142.77,CUST-2922
TXN-007353,2023-10-08,CENTRAL,PROD-110,5,273.0,CUST-2908
TXN-007396,2023-10-08,CENTRAL,PROD-103,5,2274.36,CUST-2282
TXN-007450,2023-10-08,CENTRAL,PROD-109,1,172.1,CUST-1406
TXN-007466,2023-10-08,CENTRAL,PROD-108,5,322.41,CUST-1469
TXN-007481,2023-10-08,CENTRAL,PROD-113,1,27.14,CUST-1110
TXN-007491,2023-10-08,CENTRAL,PROD-108,2,144.62,CUST-2063
TXN-007495,2023-10-08,CENTRAL,PROD-101,1,2886.66,CUST-2423
TXN-007499,2023-10-08,CENTRAL,PROD-104,4,3395.81,CUST-2164
TXN-007554,2023-10-08,CENTRAL,PROD-108,1,68.96,CUST-1050
TXN-007561,2023-10-08,CENTRAL,PROD-115,2,276.96,CUST-1366
TXN-007579,2023-10-08,CENTRAL,PROD-106,1,72.62,CUST-1967
TXN-000077,2023-10-09,NORTH,PROD-104,1,943.62,CUST-1319
TXN-000078,2023-10-09,NORTH,PROD-110,5,235.48,CUST-1703
TXN-000081,2023-10-09,NORTH,PROD-102,1,116.0,CUST-1268
TXN-000125,2023-10-09,NORTH,PROD-115,1,156.4,CUST-1481
TXN-000126,2023-10-09,NORTH,PROD-111,3,161.76,CUST-1166
TXN-000164,2023-10-09,NORTH,PROD-120,3,454.99,CUST-2059
TXN-000174,2023-10-09,NORTH,PROD-119,5,1783.83,CUST-1206
TXN-000203,2023-10-09,NORTH,PROD-106,5,394.82,CUST-2668
TXN-000285,2023-10-09,NORTH,PROD-102,2,251.58,CUST-2078
TXN-000385,2023-10-09,NORTH,PROD-107,2,605.84,CUST-2490
TXN-000421,2023-10-09,NORTH,PROD-108,1,63.35,CUST-1382
TXN-000423,2023-10-09,NORTH,PROD-109,4,678.86,CUST-2254
TXN-001797,2023-10-09,SOUTH,PROD-106,5,399.38,CUST-1695
TXN-001801,2023-10-09,SOUTH,PROD-112,4,382.6,CUST-2796
TXN-001802,2023-10-09,SOUTH,PROD-120,3,451.5,CUST-1893
TXN-001824,2023-10-09,SOUTH,PROD-106,2,174.86,CUST-2773
TXN-001864,2023-10-09,SOUTH,PROD-114,4,55.37,CUST-2276
TXN-001970,2023-10-09,SOUTH,PROD-120,3,480.52,CUST-1779
TXN-001998,2023-10-09,SOUTH,PROD-104,5,4469.88,CUST-1741
TXN-002162,2023-10-09,SOUTH,PROD-116,1,59.95,CUST-1737
TXN-002199,2023-10-09,SOUTH,PROD-103,3,1358.87,CUST-1481
TXN-002223,2023-10-09,SOUTH,PROD-108,3,216.94,CUST-2949
TXN-002285,2023-10-09,SOUTH,PROD-113,2,58.78,CUST-1171
TXN-003975,2023-10-09,EAST,PROD-120,5,786.91,CUST-2922
TXN-003980,2023-10-09,EAST,PROD-101,4,12471.27,CUST-2915
TXN-004039,2023-10-09,EAST,PROD-106,5,435.82,CUST-2021
TXN-004042,2023-10-09,EAST,PROD-108,2,144.82,CUST-1290
TXN-004058,2023-10-09,EAST,PROD-111,2,99.29,CUST-2704
TXN-004062,2023-10-09,EAST,PROD-119,3,1130.5,CUST-1251
TXN-004228,2023-10-09,EAST,PROD-103,3,1405.95,CUST-2560
TXN-004248,2023-10-09,EAST,PROD-105,1,621.84,CUST-2577
TXN-004283,2023-10-09,EAST,PROD-116,2,103.47,CUST-2133
TXN-005523,2023-10-09,WEST,PROD-102,2,258.27,CUST-2262
TXN-005575,2023-10-09,WEST,PROD-107,2,552.03,CUST-2311
TXN-005581,2023-10-09,WEST,PROD-111,5,264.51,CUST-2210
TXN-005638,2023-10-09,WEST,PROD-115,5,789.08,CUST-1023
TXN-005649,2023-10-09,WEST,PROD-114,1,14.4,CUST-2734
TXN-005706,2023-10-09,WEST,PROD-119,2,756.15,CUST-2340
TXN-005732,2023-10-09,WEST,PROD-119,4,1373.38,CUST-2672
TXN-005758,2023-10-09,WEST,PROD-117,2,363.89,CUST-2941
TXN-005801,2023-10-09,WEST,PROD-112,4,375.37,CUST-1524
TXN-005805,2023-10-09,WEST,PROD-109,5,880.58,CUST-1750
TXN-005815,2023-10-09,WEST,PROD-101,4,12081.99,CUST-1026
TXN-005821,2023-10-09,WEST,PROD-101,5,16223.6,CUST-2844
TXN-005834,2023-10-09,WEST,PROD-112,3,287.75,CUST-2488
TXN-005839,2023-10-09,WEST,PROD-114,4,63.6,CUST-1836
TXN-005878,2023-10-09,WEST,PROD-110,1,47.08,CUST-2210
TXN-005903,2023-10-09,WEST,PROD-101,1,2953.96,CUST-1387
TXN-007210,2023-10-09,CENTRAL,PROD-101,2,6095.94,CUST-2247
TXN-007273,2023-10-09,CENTRAL,PROD-118,3,59.97,CUST-1205
TXN-007332,2023-10-09,CENTRAL,PROD-111,2,104.77,CUST-2376
TXN-007442,2023-10-09,CENTRAL,PROD-104,5,4735.96,CUST-2372
TXN-007444,2023-10-09,CENTRAL,PROD-115,1,161.19,CUST-2163
TXN-007501,2023-10-09,CENTRAL,PROD-117,4,834.78,CUST-1312
TXN-007506,2023-10-09,CENTRAL,PROD-103,2,954.68,CUST-1412
TXN-007532,2023-10-09,CENTRAL,PROD-117,1,199.74,CUST-2821
TXN-007540,2023-10-09,CENTRAL,PROD-104,4,3677.4,CUST-1868
TXN-007543,2023-10-09,CENTRAL,PROD-101,2,5576.79,CUST-2601
TXN-007551,2023-10-09,CENTRAL,PROD-108,4,294.9,CUST-2495
TXN-007597,2023-10-09,CENTRAL,PROD-107,4,1159.38,CUST-1420
TXN-007605,2023-10-09,CENTRAL,PROD-119,4,1261.16,CUST-2405
TXN-000070,2023-10-10,NORTH,PROD-115,3,488.58,CUST-2917
TXN-000074,2023-10-10,NORTH,PROD-106,4,341.32,CUST-2441
TXN-000075,2023-10-10,NORTH,PROD-120,5,676.13,CUST-2674
TXN-000086,2023-10-10,NORTH,PROD-112,1,107.97,CUST-1431
TXN-000152,2023-10-10,NORTH,PROD-120,1,158.88,CUST-2160
TXN-000168,2023-10-10,NORTH,PROD-108,4,290.7,CUST-1628
TXN-000176,2023-10-10,NORTH,PROD-101,5,13879.7,CUST-1094
TXN-000179,2023-10-10,NORTH,PROD-116,4,217.34,CUST-1378
TXN-000186,2023-10-10,NORTH,PROD-119,4,1345.47,CUST-2272
TXN-000197,2023-10-10,NORTH,PROD-113,3,89.98,CUST-2012
TXN-000222,2023-10-10,NORTH,PROD-110,5,253.95,CUST-2352
TXN-000239,2023-10-10,NORTH,PROD-112,3,295.81,CUST-1501
TXN-000249,2023-10-10,NORTH,PROD-101,4,11458.71,CUST-2160
TXN-000295,2023-10-10,NORTH,PROD-115,5,765.76,CUST-1204
TXN-000305,2023-10-10,NORTH,PROD-112,1,101.55,CUST-1436
TXN-000315,2023-10-10,NORTH,PROD-111,5,254.76,CUST-2810
TXN-000320,2023-10-10,NORTH,PROD-119,4,1407.5,CUST-1632
TXN-000353,2023-10-10,NORTH,PROD-113,4,126.54,CUST-2391
TXN-000424,2023-10-10,NORTH,PROD-116,2,101.68,CUST-2747
TXN-000432,2023-10-10,NORTH,PROD-113,4,120.58,CUST-2576
TXN-000465,2023-10-10,NORTH,PROD-103,4,2001.66,CUST-2566
TXN-001910,2023-10-10,SOUTH,PROD-114,5,69.11,CUST-1123
TXN-001916,2023-10-10,SOUTH,PROD-119,2,729.99,CUST-2065
TXN-001931,2023-10-10,SOUTH,PROD-110,4,181.08,CUST-1293
TXN-001933,2023-10-10,SOUTH,PROD-110,2,93.64,CUST-2515
TXN-002073,2023-10-10,SOUTH,PROD-112,4,435.62,CUST-2684
TXN-002099,2023-10-10,SOUTH,PROD-119,2,700.33,CUST-2403
TXN-002146,2023-10-10,SOUTH,PROD-108,4,294.36,CUST-2270
TXN-002161,2023-10-10,SOUTH,PROD-119,4,1530.92,CUST-1413
TXN-002233,2023-10-10,SOUTH,PROD-102,5,604.22,CUST-2735
TXN-002251,2023-10-10,SOUTH,PROD-115,2,304.61,CUST-1905
TXN-002312,2023-10-10,SOUTH,PROD-118,4,84.89,CUST-1022
TXN-004053,2023-10-10,EAST,PROD-107,1,310.11,CUST-1963
TXN-004055,2023-10-10,EAST,PROD-117,5,1091.94,CUST-2087
TXN-004082,2023-10-10,EAST,PROD-104,5,4312.97,CUST-1474
TXN-004115,2023-10-10,EAST,PROD-105,5,3434.24,CUST-2187
TXN-004118,2023-10-10,EAST,PROD-119,5,1852.25,CUST-2755
TXN-004148,2023-10-10,EAST,PROD-120,1,160.72,CUST-1659
TXN-004224,2023-10-10,EAST,PROD-106,2,164.27,CUST-1273
TXN-004263,2023-10-10,EAST,PROD-120,1,164.02,CUST-2664
TXN-004266,2023-10-10,EAST,PROD-112,2,203.43,CUST-2799
TXN-005599,2023-10-10,WEST,PROD-115,2,303.13,CUST-1387
TXN-005635,2023-10-10,WEST,PROD-109,3,494.37,CUST-2017
TXN-005690,2023-10-10,WEST,PROD-120,3,420.42,CUST-2203
TXN-005691,2023-10-10,WEST,PROD-106,1,75.29,CUST-2425
TXN-005735,2023-10-10,WEST,PROD-108,4,269.78,CUST-2730
TXN-005763,2023-10-10,WEST,PROD-110,1,51.51,CUST-2349
TXN-005794,2023-10-10,WEST,PROD-118,5,89.96,CUST-1555
TXN-007198,2023-10-10,CENTRAL,PROD-118,3,64.73,CUST-2759
TXN-007207,2023-10-10,CENTRAL,PROD-112,4,387.27,CUST-1307
TXN-007232,2023-10-10,CENTRAL,PROD-103,2,1001.15,CUST-1497
TXN-007251,2023-10-10,CENTRAL,PROD-119,3,1112.38,CUST-1356
TXN-007267,2023-10-10,CENTRAL,PROD-118,2,37.59,CUST-2174
TXN-007285,2023-10-10,CENTRAL,PROD-120,2,328.39,CUST-2852
TXN-007287,2023-10-10,CENTRAL,PROD-104,3,2923.93,CUST-1613
TXN-007291,2023-10-10,CENTRAL,PROD-119,4,1463.69,CUST-1483
TXN-007325,2023-10-10,CENTRAL,PROD-110,2,99.01,CUST-2002
TXN-007331,2023-10-10,CENTRAL,PROD-108,5,342.97,CUST-1040
TXN-007339,2023-10-10,CENTRAL,PROD-116,3,149.19,CUST-2168
TXN-007414,2023-10-10,CENTRAL,PROD-108,3,195.58,CUST-1630
TXN-007455,2023-10-10,CENTRAL,PROD-115,1,150.06,CUST-1849
TXN-007477,2023-10-10,CENTRAL,PROD-117,4,794.18,CUST-1616
TXN-007489,2023-10-10,CENTRAL,PROD-110,1,54.44,CUST-2660
TXN-007492,2023-10-10,CENTRAL,PROD-119,4,1535.74,CUST-2896
TXN-000020,2023-10-11,NORTH,PROD-113,3,82.16,CUST-2871
TXN-000052,2023-10-11,NORTH,PROD-104,2,1688.95,CUST-2099
TXN-000091,2023-10-11,NORTH,PROD-114,2,28.58,CUST-2613
TXN-000106,2023-10-11,NORTH,PROD-113,3,90.95,CUST-1393
TXN-000140,2023-10-11,NORTH,PROD-107,4,1158.4,CUST-2559
TXN-000162,2023-10-11,NORTH,PROD-101,4,12842.24,CUST-1373
TXN-000205,2023-10-11,NORTH,PROD-104,2,1738.71,CUST-2421
TXN-000224,2023-10-11,NORTH,PROD-118,5,97.5,CUST-2911
TXN-000225,2023-10-11,NORTH,PROD-107,2,608.6,CUST-1479
TXN-000233,2023-10-11,NORTH,PROD-120,4,617.94,CUST-2745
TXN-000234,2023-10-11,NORTH,PROD-118,4,87.22,CUST-2284
TXN-000360,2023-10-11,NORTH,PROD-105,5,2985.7,CUST-2374
TXN-000407,2023-10-11,NORTH,PROD-106,4,332.25,CUST-1753
TXN-000411,2023-10-11,NORTH,PROD-110,3,148.35,CUST-2470
TXN-000457,2023-10-11,NORTH,PROD-107,2,599.77,CUST-2055
TXN-000472,2023-10-11,NORTH,PROD-106,4,351.36,CUST-2515
TXN-001833,2023-10-11,SOUTH,PROD-115,2,308.84,CUST-2462
TXN-001868,2023-10-11,SOUTH,PROD-120,4,555.7,CUST-1601
TXN-001889,2023-10-11,SOUTH,PROD-110,5,233.52,CUST-1545
TXN-001895,2023-10-11,SOUTH,PROD-111,4,219.23,CUST-1337
TXN-001908,2023-10-11,SOUTH,PROD-106,1,72.44,CUST-2632
TXN-001941,2023-10-11,SOUTH,PROD-118,1,21.82,CUST-2823
TXN-001957,2023-10-11,SOUTH,PROD-105,4,2804.32,CUST-1529
TXN-001977,2023-10-11,SOUTH,PROD-107,4,1310.11,CUST-1673
TXN-002026,2023-10-11,SOUTH,PROD-110,3,164.08,CUST-2061
TXN-002032,2023-10-11,SOUTH,PROD-106,1,79.26,CUST-2617
TXN-002070,2023-10-11,SOUTH,PROD-107,3,854.98,CUST-2527
TXN-002078,2023-10-11,SOUTH,PROD-103,3,1603.71,CUST-1879
TXN-002129,2023-10-11,SOUTH,PROD-107,1,283.22,CUST-2807
TXN-002153,2023-10-11,SOUTH,PROD-108,2,141.08,CUST-2857
TXN-002267,2023-10-11,SOUTH,PROD-103,5,2342.4,CUST-2665
TXN-003974,2023-10-11,EAST,PROD-108,5,323.27,CUST-2650
TXN-004011,2023-10-11,EAST,PROD-115,2,310.86,CUST-2736
TXN-004012,2023-10-11,EAST,PROD-101,1,3159.28,CUST-2598
TXN-004018,2023-10-11,EAST,PROD-113,1,31.76,CUST-2033
TXN-004068,2023-10-11,EAST,PROD-108,1,75.34,CUST-2751
TXN-004087,2023-10-11,EAST,PROD-114,1,13.77,CUST-2913
TXN-004167,2023-10-11,EAST,PROD-105,4,2597.75,CUST-2175
TXN-004195,2023-10-11,EAST,PROD-119,4,1531.25,CUST-2547
TXN-004219,2023-10-11,EAST,PROD-115,5,680.7,CUST-2379
TXN-004229,2023-10-11,EAST,PROD-116,2,119.09,CUST-1704
TXN-004260,2023-10-11,EAST,PROD-109,5,923.74,CUST-2501
TXN-004305,2023-10-11,EAST,PROD-109,3,548.35,CUST-2952
TXN-005547,2023-10-11,WEST,PROD-110,3,158.85,CUST-2399
TXN-005606,2023-10-11,WEST,PROD-102,5,583.31,CUST-1398
TXN-005618,2023-10-11,WEST,PROD-108,4,261.68,CUST-1556
TXN-005631,2023-10-11,WEST,PROD-111,1,50.11,CUST-1904
TXN-005637,2023-10-11,WEST,PROD-107,5,1597.12,CUST-2173
TXN-005645,2023-10-11,WEST,PROD-111,4,209.63,CUST-1549
TXN-005647,2023-10-11,WEST,PROD-119,5,1580.56,CUST-2635
TXN-005661,2023-10-11,WEST,PROD-102,4,494.34,CUST-2716
TXN-005760,2023-10-11,WEST,PROD-107,5,1508.31,CUST-1389
TXN-005774,2023-10-11,WEST,PROD-108,1,70.97,CUST-1993
TXN-005817,2023-10-11,WEST,PROD-103,4,1912.96,CUST-1896
